typeid,posx,posy,dir
4632,1797,-338,0
4632,1778,-380,8
4632,1808,-372,0
4632,1968,-368,8
4632,1867,-379,0
4632,1914,-388,8
4632,1860,-346,0
4632,1943,-306,8
4632,1969,-322,0
4574,1813,-343,8
4574,1791,-345,0
4574,1800,-349,8
4574,1808,-358,0
4574,1810,-322,8
4574,1820,-313,0
4574,1808,-310,8
4574,1791,-321,0
4574,1781,-321,8
4574,1779,-349,4
4574,1793,-362,14
4574,1815,-376,10
4574,1821,-367,8
4574,1829,-371,14
4574,1833,-332,8
4574,1843,-324,2
4574,1823,-296,14
4574,1831,-311,2
4574,1839,-304,0
4574,1837,-340,8
4574,1816,-352,14
4574,1848,-349,6
4574,1853,-357,0
4574,1865,-353,6
4574,1854,-373,2
4574,1865,-370,10
4574,1872,-361,2
4574,1901,-354,6
4574,1894,-347,12
4574,1909,-348,4
4570,1750,-445,8
4570,1747,-456,0
4570,1737,-408,8
4570,1742,-423,0
4617,1545,-355,14
4618,1780,-395,14
4572,1780,-443,8
4572,1787,-436,0
4572,1799,-437,8
4572,1792,-444,0
4572,1825,-478,8
4572,1818,-470,0
4572,1829,-447,8
4572,1838,-446,0
4572,1819,-438,8
4572,1866,-457,0
4572,1858,-462,8
4572,1835,-478,0
4572,1855,-439,8
4572,1867,-427,0
4572,1865,-466,8
4572,1858,-420,0
4572,1849,-428,8
4572,1829,-471,0
4572,1838,-468,8
4574,1867,-400,6
4574,1877,-399,0
4574,1888,-416,0
4574,1897,-409,8
4574,1889,-434,6
4574,1891,-398,0
4572,1893,-462,8
4572,1882,-474,0
4572,1893,-474,8
4575,1942,-397,8
4575,1950,-386,0
4575,1936,-389,8
4575,1956,-350,2
4575,1964,-420,10
4575,1953,-454,2
4575,1918,-448,10
4575,1918,-474,2
4575,1931,-398,14
4575,1929,-370,6
4575,1927,-341,14
4575,1959,-326,6
4575,1963,-334,14
4575,1965,-401,10
4575,1972,-410,0
4575,1960,-468,12
4575,1965,-460,0
4575,1933,-476,8
4575,1912,-459,4
4575,1935,-435,10
4575,1930,-449,2
4575,1944,-466,10
4575,1939,-457,2
4575,1956,-363,10
4575,1966,-356,2
4575,1930,-333,8
4575,1934,-306,10
4575,1939,-317,4
4575,1949,-309,0
4575,1899,-295,8
4575,1893,-304,14
4575,1904,-306,2
4575,1911,-316,10
4575,1921,-302,2
4575,1938,-341,0
4575,1923,-379,10
4575,1976,-445,0
4575,1966,-440,14
4575,1980,-453,10
4575,1967,-385,10
4646,1544,-351,6
4649,1541,-354,6
4921,1951,-394,8
4921,1953,-334,0
4921,1892,-359,8
4921,1923,-402,0
4921,1969,-451,8
4921,1912,-303,0
2032,1593,-352,8
2026,1624,-482,8
2026,1645,-338,8
2026,1788,-394,8
2026,1702,-336,8
2026,1629,-310,8
2026,1785,-482,8
2026,1826,-436,8
2026,1722,-379,8
2026,1764,-320,8
2032,1569,-460,8
2032,1642,-409,8
2032,1984,-455,8
2032,1903,-468,8
2032,1920,-289,8
2032,1969,-393,8
2032,1872,-409,8
2032,1705,-400,8
2032,1730,-319,8
2032,1691,-443,8
2032,1765,-434,8
2032,1893,-367,8
2032,1674,-315,8
2028,1915,-440,8
2028,1952,-476,8
2028,1926,-395,8
2028,1882,-409,8
2028,1976,-352,8
2028,1853,-468,8
2028,1836,-295,8
2028,1698,-488,8
2028,1768,-419,8
2028,1833,-387,8
2028,1804,-354,8
