typeid,posx,posy,dir
5622,-1723,59,8
5622,-1596,148,8
5622,-1620,141,8
5622,-1746,79,8
5622,-1619,101,8
5622,-1595,119,14
5622,-1590,123,2
5622,-1627,82,8
5622,-1649,67,8
5622,-1746,65,8
5622,-1672,69,8
5622,-1760,80,8
5622,-1730,67,8
5622,-1754,68,8
5622,-1739,69,8
5623,-1402,100,8
5623,-1412,91,8
5623,-1398,83,0
5623,-1374,85,8
5623,-1380,95,14
5623,-1349,114,8
5623,-1343,100,8
5623,-1426,121,8
5623,-1441,124,8
5623,-1411,130,4
5623,-1450,115,8
5623,-1457,107,8
5623,-1458,122,6
5623,-1467,114,8
5623,-1421,76,12
5623,-1425,93,8
5623,-1428,79,8
5623,-1389,90,12
5623,-1389,109,8
5623,-1361,108,8
5623,-1362,94,14
5623,-1413,77,10
5623,-1332,113,8
5623,-1373,118,8
5623,-1385,150,8
5623,-1398,139,12
5624,-1627,198,8
5625,-1318,164,8
5625,-1324,154,8
5625,-1325,164,8
5625,-1331,155,8
5625,-1341,161,8
5625,-1418,166,8
5625,-1429,164,8
5625,-1351,152,8
5625,-1362,126,8
5625,-1326,133,8
5625,-1421,212,8
5625,-1423,150,8
5625,-1439,195,8
5625,-1417,220,8
5625,-1362,170,8
5625,-1424,158,8
5625,-1409,222,8
5625,-1451,164,8
5625,-1443,169,8
5625,-1430,195,8
5625,-1442,187,8
5625,-1443,203,8
5625,-1435,176,8
5625,-1385,195,8
5625,-1375,181,8
5625,-1421,227,8
5625,-1347,130,8
5625,-1336,123,8
5625,-1313,218,14
5625,-1313,203,14
5625,-1323,215,14
5625,-1323,207,14
5626,-1698,104,2
5626,-1695,137,14
5626,-1709,118,6
5626,-1697,154,0
5626,-1766,136,6
5626,-1725,143,0
5626,-1675,154,8
5626,-1743,132,12
5626,-1736,137,14
5626,-1744,112,8
5626,-1698,118,4
5626,-1699,77,8
5626,-1708,110,4
5626,-1679,162,12
5626,-1733,97,8
5626,-1680,172,8
5626,-1767,146,8
5626,-1718,99,8
5626,-1703,92,12
5626,-1760,119,2
5626,-1758,99,6
5626,-1688,145,8
5626,-1713,142,2
5626,-1684,153,10
5626,-1761,112,8
5626,-1702,145,12
5627,-1439,150,14
5628,-1648,225,8
5628,-1731,203,6
5628,-1771,190,4
5628,-1744,160,6
5628,-1773,180,0
5628,-1767,177,8
5628,-1742,175,8
5628,-1762,196,2
5628,-1749,196,8
5628,-1740,198,2
5628,-1733,172,8
5628,-1731,232,12
5628,-1640,231,8
5628,-1726,223,4
5628,-1719,230,10
5628,-1718,216,8
5628,-1682,198,8
5628,-1679,184,10
5628,-1670,202,12
5628,-1679,213,8
5628,-1714,173,8
5628,-1670,215,8
5628,-1657,218,10
5628,-1689,193,8
5628,-1758,156,8
5628,-1758,147,8
5630,-1338,47,8
5633,-1677,36,8
5633,-1601,-25,8
5633,-1711,61,8
5633,-1580,-52,8
5633,-1644,64,8
5633,-1696,8,8
5633,-1668,-10,8
5633,-1618,-94,8
5633,-1633,-2,8
5633,-1598,-119,8
5633,-1649,-33,8
5633,-1664,-61,8
5633,-1613,-62,8
5633,-1578,-110,8
5633,-1639,-60,8
5633,-1610,41,8
5633,-1570,30,8
5633,-1597,-80,8
5634,-1692,-19,8
5634,-1748,-12,8
5634,-1697,-39,8
5634,-1718,-31,8
5634,-1768,-18,8
5634,-1726,-56,8
5634,-1745,-28,8
5634,-1663,-39,8
5634,-1763,-40,8
5634,-1766,-70,8
5634,-1746,-84,8
5634,-1770,-104,8
5634,-1744,-111,8
5634,-1707,-55,8
5634,-1711,-115,8
5634,-1692,-133,8
5634,-1676,-113,8
5634,-1664,-76,8
5634,-1693,-93,8
5635,-1523,227,4
5636,-1430,51,14
5637,-1450,-25,2
5696,-1455,-14,2
5697,-1441,-4,6
5698,-1433,1,6
5699,-1409,17,10
5700,-1397,28,8
5701,-1422,9,2
5638,-1582,167,8
5638,-1550,165,8
5639,-1540,209,8
5639,-1591,209,8
5641,-1329,126,8
5641,-1448,167,8
5641,-1418,161,8
5641,-1354,102,8
5641,-1367,114,8
5641,-1315,158,8
5641,-1414,224,8
5641,-1327,167,8
5641,-1342,154,8
5641,-1367,175,8
5641,-1378,189,8
5641,-1391,146,8
5641,-1426,219,8
5641,-1435,202,8
5641,-1434,121,8
5641,-1463,111,8
5642,-1314,211,12
5645,-1600,231,8
5646,-1563,29,0
5647,-1773,-46,4
5648,-1543,88,8
5648,-1577,107,8
5648,-1681,60,8
5648,-1527,39,8
5648,-1599,84,8
5648,-1497,59,8
5648,-1634,43,8
5648,-1512,109,8
5648,-1612,124,8
5648,-1591,49,8
5648,-1470,44,8
5648,-1460,102,8
5648,-1696,27,8
5648,-1649,89,8
5648,-1531,148,8
5648,-1591,148,8
5648,-1559,148,8
5648,-1542,118,8
5650,-1474,219,8
5650,-1484,222,8
5650,-1473,206,8
5650,-1479,194,8
5650,-1481,212,8
5650,-1541,151,8
5650,-1551,140,8
5650,-1500,152,8
5650,-1510,190,8
5650,-1514,197,8
5650,-1538,203,8
5650,-1533,176,8
5650,-1525,198,8
5650,-1521,179,8
5650,-1508,140,8
5650,-1559,118,8
5650,-1566,120,8
5650,-1529,143,8
5650,-1530,128,8
5650,-1508,175,8
5650,-1544,124,8
5650,-1517,150,8
5650,-1530,186,8
5650,-1488,171,8
5650,-1563,145,8
5650,-1573,107,8
5652,-1495,224,8
5652,-1526,215,8
5652,-1483,175,8
5652,-1508,198,8
5652,-1516,133,8
5652,-1626,112,8
5652,-1646,175,8
5652,-1619,212,8
5652,-1585,207,8
5652,-1587,136,8
5652,-1552,220,8
5652,-1473,212,8
5652,-1579,178,8
5652,-1537,163,8
5652,-1559,127,8
5652,-1612,163,8
5652,-1627,143,8
5654,-1357,219,8
5655,-1357,206,8
5656,-1540,25,8
5651,-1768,214,4
5664,-1393,-15,12
5666,-1429,-21,0
5694,-1767,226,6
