typeid,posx,posy,dir
255,-255,-585,0
255,-262,-592,14
255,-250,-599,12
255,-270,-601,14
255,-281,-597,0
255,-277,-609,10
255,-265,-613,12
255,-264,-624,14
255,-255,-613,2
255,-296,-624,0
255,-287,-611,14
255,-284,-624,2
255,-297,-636,10
255,-286,-640,14
255,-273,-641,14
255,-263,-635,12
255,-275,-631,14
244,-435,-427,6
244,-418,-428,10
244,-430,-437,12
244,-420,-444,0
244,-411,-440,12
244,-460,-426,6
244,-468,-436,6
244,-465,-446,6
244,-480,-429,6
244,-482,-443,4
244,-496,-448,4
244,-495,-426,8
244,-515,-421,8
244,-529,-423,6
244,-535,-402,8
244,-517,-381,10
244,-518,-398,8
244,-530,-386,8
244,-527,-372,8
244,-544,-380,8
244,-521,-356,10
244,-535,-361,8
244,-536,-373,8
244,-540,-392,8
244,-525,-407,8
245,-483,-375,6
245,-490,-389,4
245,-483,-402,2
245,-462,-372,6
245,-464,-404,0
245,-469,-384,2
245,-474,-395,6
245,-455,-386,6
245,-454,-399,4
245,-495,-375,6
245,-536,-329,6
245,-511,-326,6
245,-536,-345,2
245,-521,-339,2
245,-487,-323,8
245,-487,-342,2
245,-474,-332,8
245,-502,-339,0
245,-440,-340,8
245,-465,-347,6
245,-450,-359,6
245,-442,-367,10
245,-460,-339,8
245,-492,-333,6
245,-449,-375,8
68,-428,-374,10
68,-436,-405,8
68,-438,-387,10
68,-420,-403,12
68,-407,-397,10
68,-411,-370,10
68,-398,-379,10
68,-393,-390,10
68,-382,-404,12
68,-390,-416,14
68,-379,-419,0
68,-370,-436,14
68,-342,-402,12
68,-341,-414,8
68,-347,-422,10
68,-355,-436,14
68,-381,-435,0
68,-376,-429,14
68,-342,-423,8
68,-349,-417,8
68,-349,-404,6
68,-426,-392,8
68,-399,-408,0
121,-340,-381,12
121,-340,-361,12
121,-354,-390,4
121,-354,-373,4
121,-339,-331,8
121,-352,-335,8
121,-334,-345,14
121,-324,-334,12
121,-372,-296,6
121,-366,-319,2
121,-353,-315,10
121,-362,-307,6
121,-325,-315,4
121,-314,-312,6
121,-301,-308,12
121,-300,-292,10
121,-317,-296,10
121,-281,-303,10
121,-272,-311,12
121,-269,-321,14
121,-261,-310,12
121,-261,-319,12
121,-289,-319,14
121,-291,-305,0
121,-306,-321,14
246,-497,-640,10
246,-507,-637,10
246,-507,-651,8
246,-480,-660,0
246,-477,-675,2
246,-495,-671,2
246,-493,-659,6
246,-502,-703,4
246,-508,-679,6
246,-518,-691,10
246,-526,-703,4
246,-514,-708,2
246,-542,-689,4
246,-533,-682,8
246,-548,-637,7
246,-534,-628,9
246,-532,-642,13
246,-530,-661,13
246,-546,-670,7
246,-505,-615,11
246,-523,-614,9
246,-514,-621,1
246,-499,-625,3
246,-446,-652,6
246,-453,-692,4
246,-439,-683,2
246,-458,-662,6
246,-465,-648,6
246,-428,-660,8
246,-421,-679,0
246,-476,-687,4
246,-464,-695,2
246,-592,-661,4
246,-598,-670,8
246,-607,-662,12
246,-600,-653,14
246,-603,-626,12
246,-596,-619,8
246,-610,-619,14
246,-634,-653,6
246,-635,-661,8
246,-624,-658,4
246,-613,-711,2
246,-603,-709,4
246,-607,-724,4
246,-572,-678,12
246,-569,-691,0
246,-579,-698,14
246,-570,-633,12
246,-581,-642,8
246,-573,-651,6
246,-625,-684,4
246,-619,-694,2
246,-628,-691,4
246,-610,-679,6
246,-593,-691,2
246,-599,-698,2
246,-581,-686,8
246,-622,-649,8
246,-615,-686,8
246,-612,-632,8
246,-619,-625,8
246,-580,-629,8
246,-580,-674,14
246,-622,-703,14
246,-598,-720,4
5045,-263,-629,12
5045,-269,-638,14
5045,-280,-641,0
5045,-291,-637,2
5045,-294,-619,4
5045,-287,-605,6
5045,-293,-615,2
5045,-294,-640,2
5045,-256,-616,14
5045,-276,-618,15
5045,-273,-619,3
5045,-271,-608,1
5045,-272,-610,15
5045,-268,-608,13
5045,-279,-618,3
98,-112,-378,8
96,-108,-378,8
54,-258,-479,8
414,-259,-484,8
394,-263,-481,8
99,-268,-483,8
113,-443,-456,8
103,-400,-383,12
107,-448,-324,8
278,-344,-285,8
5319,-256,-485,8
