typeid,posx,posy,dir
379,-313,-1013,12
379,-329,-1011,0
379,-329,-1022,2
379,-292,-1034,12
379,-313,-1038,0
379,-291,-1050,14
379,-315,-1063,10
379,-282,-1063,10
379,-279,-1075,12
379,-306,-1075,2
379,-295,-1088,0
379,-281,-1087,14
379,-271,-1084,2
379,-274,-1098,14
379,-288,-1099,0
379,-302,-1099,0
379,-313,-1094,0
379,-316,-1082,2
379,-331,-1093,2
379,-331,-1104,6
379,-314,-1108,2
379,-282,-1111,14
379,-318,-1116,14
5240,-466,-1054,8
5240,-457,-1053,8
5240,-448,-1055,8
5240,-440,-1038,8
5240,-419,-1038,8
5240,-414,-1044,8
5240,-428,-1019,8
5240,-437,-1004,8
5240,-427,-1007,8
5240,-402,-1004,8
5240,-409,-1016,8
5240,-497,-1056,8
5240,-489,-1079,8
5240,-467,-1091,8
5240,-410,-1042,8
5240,-392,-1020,8
5240,-405,-1031,8
384,-438,-854,4
388,-399,-892,10
385,-573,-842,8
4647,-552,-831,10
412,-556,-827,10
333,-563,-825,8
389,-334,-1120,8
409,-390,-1312,14
395,-612,-1011,4
386,-615,-1013,4
387,-615,-1026,4
