WORD,string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WORD,,,,,,,,,,,,,,,,,,,,,,list,,list,DWORD,,,,,,int,DWORD,string,int,BYTE,WORD,int,int,char[20],char[20],char[20],char[20],int,int,action,action,action,action,int,int,int,int,int,float,,int,,action,action,action,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8015,Phu,,,10,,5,30,,30,,,3,177,,,,,,,1,1,0,1,,,0,1,1,,,,,,,,,7500,,3000,,,,,"AddSpeedRate(0.1);AddDmgRate(0,10);AddDmgRate(1,10);AddDmgRate(2,10);AddDmgRate(3,10);AddDmgRate(4,10);AddDmgRate(5,10);AddDeltaCriticalDmg(0,0.1);AddDeltaCriticalDmg(1,0.1);AddDeltaCriticalDmg(2,0.1);AddDeltaCriticalDmg(3,0.1);AddDeltaCriticalDmg(4,0.1);AddDeltaCriticalDmg(5,0.1);AddDeltaDmgRate(0,-0.1);AddDeltaDmgRate(1,-0.1);AddDeltaDmgRate(2,-0.1);AddDeltaDmgRate(3,-0.1);AddDeltaDmgRate(4,-0.1);AddDeltaDmgRate(5,-0.1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_inec103,,,,,,,,,,,,,,,,,,,,,,0,
8016,"Fire Dragon (40%)",,,52,,5,,,,,,5,,,,,,,1,1,1,1,1,1,,1,1,2,,,,,,,,,30,,3000,,,,,,,,,,,,,,,40,2001,,,,,,,,,,use_begin,use_loop,use_end,,2,1,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,Ride,,,,,-1,ic_ride_224a,ride024a_1;ride024a_1,ride024a_2;ride024a_2,ride024a_3;ride024a_3,ride024a_4;ride024a_4,,,,,,,,mon_touming,root,,,,,,,,,0,1
8017,"Ice Dragon (40%)",,,52,,5,,,,,,5,,,,,,,1,1,1,1,1,1,,1,1,2,,,,,,,,,30,,3000,,,,,,,,,,,,,,,40,2001,,,,,,,,,,use_begin,use_loop,use_end,,2,1,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,Ride,,,,,-1,ic_ride_224b,ride024b_1;ride024b_1,ride024b_2;ride024b_2,ride024b_3;ride024b_3,ride024b_4;ride024b_4,,,,,,,,mon_touming,root,,,,,,,,,0,1
8018,"Lucky Small Stone",,,96,,5,,,,,,1,,,,,,,1,1,1,1,0,1,,1,,0,,,,,,,,,22256,,10000000,,,,,,,,,,,,,,,14;16,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it35751,,,,,,,,,,,,,,,,,,,,,,0,
8019,"Lucky Medium Stone",,,96,,5,,,,,,1,,,,,,,1,1,1,1,0,1,,1,,0,,,,,,,,,33378,,10000000,,,,,,,,,,,,,,,17;18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it35752,,,,,,,,,,,,,,,,,,,,,,0,
8020,"Lucky Large Stone",,,96,,5,,,,,,1,,,,,,,1,1,1,1,0,1,,1,,0,,,,,,,,,44456,,10000000,,,,,,,,,,,,,,,19;20,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it35753,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8021,"Monk lvl 10",,,80,,5,,,1,,,,,,,,,,1,0,1,0,1,,,1,,2,,1,1,1,,,,,30,,,,,,,,,,,,,,,,,,v=1;s=8|i=104;c=4;smL=13;b=2;att=4|i=113;c=4;smL=13;att=4;b=2|i=122;c=4;smL=13;att=4;b=2|i=268;c=4;smL=13;att=4;b=2|i=295;c=4;smL=13;att=4;b=2|i=322;c=4;smL=13;att=4;b=2|i=34;c=4;smL=13;att=4;b=2;upL=10|i=24;c=4;smL=13;att=4;b=2;upL=10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,gold_egg,,,,,,,,,,,,,,,,,,,,,,0,
8022,"Fairy lvl 10",,,80,,5,,,1,,,,,,,,,,1,0,1,0,1,,,1,,2,,1,1,1,,,,,30,,,,,,,,,,,,,,,,,,v=1;s=8|i=131;c=4;smL=13;b=2;att=4|i=140;c=4;smL=13;b=2;att=4|i=149;c=4;smL=13;b=2;att=4|i=277;c=4;smL=13;b=2;att=4|i=304;c=4;smL=13;b=2;att=4|i=331;c=4;smL=13;b=2;att=4|i=44;c=4;smL=13;b=2;att=4;upL=10|i=54;c=4;smL=13;b=2;att=4;upL=10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,gold_egg,,,,,,,,,,,,,,,,,,,,,,0,
8023,"Wizard lvl 10",,,80,,5,,,1,,,,,,,,,,1,0,1,0,1,,,1,,2,,1,1,1,,,,,30,,,,,,,,,,,,,,,,,,v=1;s=8|i=77;c=4;smL=13;b=2;att=4|i=86;c=4;smL=13;b=2;att=4|i=95;c=4;smL=13;b=2;att=4|i=259;c=4;smL=13;b=2;att=4|i=286;c=4;smL=13;b=2;att=4|i=313;c=4;smL=13;b=2;att=4|i=4;c=4;smL=13;b=2;att=4;upL=10|i=14;c=4;smL=13;b=2;att=4;upL=10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,gold_egg,,,,,,,,,,,,,,,,,,,,,,0,
8024,"Assassin lvl 10",,,80,,5,,,1,,,,,,,,,,1,0,1,0,1,,,1,,2,,1,1,1,,,,,30,,,,,,,,,,,,,,,,,,v=1;s=8|i=575;c=4;smL=13;b=2;att=4|i=584;c=4;smL=13;b=2;att=4|i=593;c=4;smL=13;b=2;att=4|i=602;c=4;smL=13;b=2;att=4|i=611;c=4;smL=13;b=2;att=4|i=620;c=4;smL=13;b=2;att=4|i=550;c=4;smL=13;b=2;att=4;upL=10|i=560;c=4;smL=13;b=2;att=4;upL=10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,gold_egg,,,,,,,,,,,,,,,,,,,,,,0,
8025,"Tamer lvl 10",,,80,,5,,,1,,,,,,,,,,1,0,1,0,1,,,1,,2,,1,1,1,,,,,30,,,,,,,,,,,,,,,,,,v=1;s=8|i=653;c=4;smL=13;b=2;att=4|i=662;c=4;smL=13;b=2;att=4|i=671;c=4;smL=13;b=2;att=4|i=680;c=4;smL=13;b=2;att=4|i=689;c=4;smL=13;b=2;att=4|i=698;c=4;smL=13;b=2;att=4|i=628;c=4;smL=13;b=2;att=4;upL=10|i=638;c=4;smL=13;b=2;att=4;upL=10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,gold_egg,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8026,"Wizard Male 1",,,100,,0,,,80,,,2,,,,,1,,,1,,,1,1,,1,,2,1,1,200,1,,,,,12500,,100,Sex=0&&HaveTypeEffect(2700)=0&&HaveTypeEffect(2706)=0&&HaveTypeEffect(2712)=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,60*1000,1000,,,,,,,,,,AddEffect(2700),,,,,,shumente_m01,,,,,,,,,,,,,,,,,,,,,1,0,
8027,"Monk 1",,,100,,1,,,80,,,2,,,,,1,,,1,,,1,1,,1,,2,1,1,200,1,,,,,12500,,100,HaveTypeEffect(2701)=0&&HaveTypeEffect(2707)=0&&HaveTypeEffect(2713)=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,60*1000,1000,,,,,,,,,,AddEffect(2701),,,,,,shumentf_m01,,,,,,,,,,,,,,,,,,,,,1,0,
8028,"Fairy 1",,,100,,3,,,80,,,2,,,,,1,,,1,,,1,1,,1,,2,1,1,200,1,,,,,12500,,100,HaveTypeEffect(2702)=0&&HaveTypeEffect(2708)=0&&HaveTypeEffect(2714)=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,60*1000,1000,,,,,,,,,,AddEffect(2702),,,,,,shumentb_w01,,,,,,,,,,,,,,,,,,,,,1,0,
8029,"Assassin 1",,,100,,2,,,80,,,2,,,,,1,,,1,,,1,1,,1,,2,1,1,200,1,,,,,12500,,100,HaveTypeEffect(2703)=0&&HaveTypeEffect(2709)=0&&HaveTypeEffect(2715)=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,60*1000,1000,,,,,,,,,,AddEffect(2703),,,,,,shumentq_m01,,,,,,,,,,,,,,,,,,,,,1,0,
