typeid,posx,posy,dir
4632,1797,-338,0
4632,1778,-380,8
4632,1808,-372,0
4632,1968,-368,8
4632,1867,-379,0
4632,1914,-388,8
4632,1860,-346,0
4632,1943,-306,8
4632,1969,-322,0
4574,1813,-343,8
4574,1791,-345,0
4574,1800,-349,8
4574,1808,-358,0
4574,1810,-322,8
4574,1820,-313,0
4574,1808,-310,8
4574,1791,-321,0
4574,1781,-321,8
4574,1779,-349,4
4574,1793,-362,14
4574,1815,-376,10
4574,1821,-367,8
4574,1829,-371,14
4574,1833,-332,8
4574,1843,-324,2
4574,1823,-296,14
4574,1831,-311,2
4574,1839,-304,0
4574,1837,-340,8
4574,1816,-352,14
4574,1848,-349,6
4574,1853,-357,0
4574,1865,-353,6
4574,1854,-373,2
4574,1865,-370,10
4574,1872,-361,2
4574,1901,-354,6
4574,1894,-347,12
4574,1909,-348,4
4570,1750,-445,8
4570,1747,-456,0
4570,1737,-408,8
4570,1742,-423,0
4617,1543,-356,14
4618,1780,-395,14
4572,1780,-443,8
4572,1787,-436,0
4572,1799,-437,8
4572,1792,-444,0
4572,1825,-478,8
4572,1818,-470,0
4572,1829,-447,8
4572,1838,-446,0
4572,1819,-438,8
4572,1866,-457,0
4572,1858,-462,8
4572,1835,-478,0
4572,1855,-439,8
4572,1867,-427,0
4572,1865,-466,8
4572,1858,-420,0
4572,1849,-428,8
4572,1829,-471,0
4572,1838,-468,8
4574,1867,-400,6
4574,1877,-399,0
4574,1888,-416,0
4574,1897,-409,8
4574,1889,-434,6
4574,1891,-398,0
4572,1893,-462,8
4572,1882,-474,0
4572,1893,-474,8
4575,1942,-397,8
4575,1950,-386,0
4575,1936,-389,8
4575,1956,-350,2
4575,1964,-420,10
4575,1953,-454,2
4575,1918,-448,10
4575,1918,-474,2
4575,1931,-398,14
4575,1929,-370,6
4575,1927,-341,14
4575,1959,-326,6
4575,1963,-334,14
4575,1965,-401,10
4575,1972,-410,0
4575,1960,-468,12
4575,1965,-460,0
4575,1933,-476,8
4575,1912,-459,4
4575,1935,-435,10
4575,1930,-449,2
4575,1944,-466,10
4575,1939,-457,2
4575,1956,-363,10
4575,1966,-356,2
4575,1930,-333,8
4575,1934,-306,10
4575,1939,-317,4
4575,1949,-309,0
4575,1899,-295,8
4575,1893,-304,14
4575,1904,-306,2
4575,1911,-316,10
4575,1921,-302,2
4575,1938,-341,0
4575,1923,-379,10
4575,1976,-445,0
4575,1966,-440,14
4575,1980,-453,10
4575,1967,-385,10
4576,2100,-318,8
4576,2081,-318,2
4576,2103,-306,10
4576,2115,-306,2
4576,2108,-315,6
4576,2095,-311,0
4576,2099,-337,8
4576,2101,-331,0
4576,2107,-335,0
4576,2077,-347,14
4576,2081,-356,4
4576,2086,-343,2
4576,2092,-360,10
4576,2070,-323,2
4576,2078,-325,8
4576,2130,-362,0
4576,2131,-377,10
4576,2146,-367,8
4576,2143,-382,12
4576,2159,-379,6
4576,2152,-385,6
4576,2123,-352,14
4576,2100,-352,6
4576,2109,-357,14
4576,2139,-356,6
4576,2063,-320,14
4576,2061,-379,4
4576,2053,-363,12
4576,2057,-371,8
4576,2062,-365,14
4576,2098,-382,6
4576,2096,-390,14
4576,2091,-384,8
4576,2081,-368,0
4577,2260,-527,8
4577,2248,-535,4
4577,2256,-538,8
4577,2251,-551,0
4577,2243,-547,8
4577,2238,-517,0
4577,2219,-523,8
4577,2220,-530,0
4577,2225,-514,10
4577,2228,-541,2
4577,2237,-532,8
4577,2214,-542,0
4577,2221,-549,10
4577,2229,-645,2
4577,2233,-656,10
4577,2244,-648,2
4577,2244,-660,10
4577,2233,-670,2
4577,2259,-689,10
4577,2248,-692,2
4577,2255,-698,12
4577,2261,-698,4
4577,2247,-699,12
4577,2227,-705,4
4577,2219,-712,12
4577,2231,-716,4
4577,2224,-724,12
4577,2246,-711,12
4577,2236,-729,4
4577,2252,-675,12
4577,2241,-680,4
4577,2225,-683,12
4577,2233,-688,4
4577,2225,-693,12
4577,2245,-561,4
4577,2250,-510,12
4577,2266,-514,8
4578,2105,-500,8
4578,2102,-477,0
4578,2114,-488,8
4578,2094,-491,0
4578,2093,-451,8
4578,2100,-432,14
4578,2090,-433,6
4578,2105,-448,2
4578,2140,-478,10
4578,2121,-455,2
4578,2112,-463,10
4578,2087,-499,2
4578,2087,-511,10
4578,2099,-514,0
4578,2118,-530,12
4578,2122,-535,4
4578,2133,-523,12
4578,2127,-499,6
4578,2144,-512,14
4578,2155,-495,4
4578,2158,-514,12
4578,2134,-495,4
4578,2117,-505,12
4578,2096,-442,4
4578,2096,-526,12
4578,2102,-486,4
4578,2149,-545,12
4578,2157,-541,4
4578,2163,-549,12
4578,2193,-521,4
4578,2193,-530,12
4578,2191,-547,4
4578,2177,-535,12
4578,2179,-513,4
4578,2170,-524,12
4579,2213,-565,8
4579,2211,-582,10
4579,2217,-586,12
4579,2216,-576,12
4579,2219,-569,12
4579,2226,-564,10
4579,2224,-577,12
4579,2224,-587,14
4579,2208,-618,10
4579,2215,-616,12
4579,2216,-626,12
4579,2226,-613,8
4579,2222,-621,8
4579,2226,-627,10
4579,2228,-635,12
4579,2206,-629,14
4579,2202,-622,12
4579,2148,-634,14
4579,2150,-626,12
4579,2157,-622,0
4579,2163,-626,0
4579,2156,-632,4
4579,2165,-634,12
4579,2143,-619,2
4579,2198,-634,12
4579,2186,-664,8
4579,2205,-670,0
4579,2188,-674,8
4579,2194,-662,0
4579,2187,-650,8
4579,2212,-664,0
4579,2195,-670,0
4579,2204,-661,8
4580,2144,-684,8
4580,2120,-683,0
4580,2127,-694,8
4580,2150,-696,0
4580,2130,-706,8
4580,2137,-701,0
4580,2102,-692,8
4580,2091,-711,0
4580,2097,-701,8
4580,2102,-712,0
4580,2102,-720,8
4580,2112,-722,0
4580,2118,-667,8
4580,2114,-691,0
4580,2120,-702,8
4580,2119,-709,0
4580,2133,-719,8
4580,2138,-723,0
4580,2122,-714,0
4580,2102,-681,8
4580,2108,-668,0
4580,2140,-671,8
4580,2150,-669,0
4580,2171,-692,8
4580,2165,-696,0
4580,2156,-675,0
4580,2158,-704,8
4580,2086,-721,8
4580,2097,-730,0
4580,2095,-721,8
4580,2108,-732,0
4580,2128,-657,8
4580,2138,-652,0
4580,2148,-648,8
4580,2146,-658,0
4580,2159,-656,8
4580,2159,-646,0
4580,2130,-646,8
4620,2135,-573,6
4619,2188,-567,6
4621,2217,-466,8
4581,2203,-465,8
4581,2195,-465,10
4581,2199,-473,8
4581,2174,-464,6
4581,2182,-467,14
4581,2175,-475,8
4581,2182,-481,12
4581,2192,-486,4
4581,2247,-440,12
4581,2186,-431,8
4581,2196,-433,0
4581,2146,-440,8
4581,2159,-454,10
4581,2162,-463,6
4581,2247,-431,10
4581,2188,-439,4
4581,2158,-441,6
4581,2178,-435,12
4581,2241,-467,4
4581,2243,-480,4
4581,2250,-471,12
4581,2264,-486,10
4581,2271,-494,2
4581,2279,-487,10
4581,2291,-466,4
4581,2288,-477,14
4581,2298,-473,6
4581,2269,-466,14
4581,2278,-466,6
4581,2271,-476,14
4581,2252,-487,6
4581,2290,-490,10
4581,2239,-491,4
4581,2201,-482,4
4581,2259,-467,8
4582,2186,-378,0
4582,2251,-364,8
4582,2191,-359,8
4582,2261,-368,8
4582,2196,-373,8
4582,2184,-367,8
4582,2172,-361,8
4582,2256,-373,8
4582,2245,-372,12
4582,2261,-383,4
4582,2184,-337,8
4582,2186,-319,0
4582,2172,-320,8
4582,2162,-340,0
4582,2175,-344,0
4582,2190,-347,8
4582,2278,-319,0
4582,2279,-316,8
4582,2278,-329,0
4582,2272,-333,8
4582,2277,-346,0
4582,2262,-347,8
4582,2257,-331,0
4582,2260,-317,0
4582,2252,-343,8
4582,2204,-346,0
4582,2207,-354,0
4582,2239,-350,8
4582,2237,-363,8
4582,2243,-379,0
4582,2232,-373,8
4582,2200,-365,0
4582,2208,-373,8
4582,2201,-334,0
4582,2242,-333,8
4582,2233,-332,8
4582,2208,-332,8
4582,2216,-331,8
4582,2226,-330,8
4582,2226,-348,12
4582,2215,-348,4
4582,2226,-344,12
4582,2215,-344,4
4584,2221,-337,8
4581,2260,-436,8
4581,2273,-433,0
4581,2281,-436,8
4581,2273,-442,0
4581,2259,-444,8
4581,2251,-450,0
4581,2201,-441,8
4581,2205,-448,0
4581,2238,-435,0
4581,2243,-446,8
4581,2210,-434,0
4581,2213,-445,8
4582,2201,-395,8
4582,2198,-403,0
4582,2207,-403,8
4582,2231,-397,0
4582,2227,-404,8
4582,2238,-405,0
4582,2265,-406,8
4582,2274,-409,0
4582,2270,-417,8
4582,2261,-415,0
4582,2254,-409,8
4582,2182,-407,0
4582,2190,-411,8
4582,2187,-417,0
4582,2179,-415,8
4582,2211,-394,0
4622,2223,-439,8
4583,2298,-581,14
4583,2317,-593,6
4583,2323,-588,14
4583,2323,-597,0
4583,2343,-586,14
4583,2344,-594,6
4583,2321,-580,6
4583,2334,-599,0
4583,2350,-584,8
4583,2324,-563,8
4583,2314,-555,0
4583,2315,-563,8
4583,2298,-556,0
4583,2305,-549,8
4583,2302,-565,0
4583,2330,-526,10
4583,2338,-515,0
4583,2339,-528,8
4583,2369,-528,6
4583,2378,-532,8
4583,2373,-536,10
4583,2359,-535,8
4583,2348,-543,10
4583,2340,-545,8
4583,2358,-546,10
4583,2405,-535,8
4583,2409,-547,0
4583,2398,-548,8
4583,2420,-561,10
4583,2426,-565,8
4583,2416,-574,6
4583,2446,-552,8
4583,2450,-563,0
4583,2441,-562,8
4583,2433,-526,0
4583,2445,-531,8
4583,2436,-539,0
4583,2363,-571,8
4583,2372,-589,0
4583,2384,-589,4
4583,2381,-602,0
4583,2370,-601,8
4583,2400,-601,0
4583,2395,-606,8
4583,2407,-581,12
4583,2390,-553,8
4583,2398,-567,0
4583,2358,-520,8
4583,2369,-517,8
4583,2330,-507,10
4583,2323,-522,6
4591,2330,-652,0
4583,2341,-642,8
4583,2320,-642,8
4583,2343,-647,12
4583,2320,-647,4
4583,2337,-645,12
4583,2325,-644,4
4585,2452,-597,8
4585,2442,-653,8
4585,2445,-642,12
4585,2451,-650,10
4585,2464,-590,8
4585,2461,-594,0
4585,2458,-602,8
4585,2473,-566,0
4585,2478,-561,8
4585,2470,-557,0
4585,2459,-575,8
4585,2468,-571,6
4585,2475,-577,8
4585,2444,-586,10
4585,2451,-585,14
4585,2413,-630,2
4585,2420,-635,8
4585,2413,-639,0
4585,2399,-628,12
4585,2400,-637,4
4585,2406,-623,12
4585,2424,-661,4
4585,2416,-664,12
4585,2419,-655,4
4585,2407,-669,12
4585,2398,-655,4
4585,2408,-651,12
4585,2404,-661,4
4585,2435,-681,12
4585,2442,-676,4
4585,2443,-685,12
4585,2417,-684,4
4585,2423,-681,12
4585,2427,-691,4
4585,2439,-715,8
4585,2445,-706,14
4585,2434,-704,6
4585,2416,-705,14
4585,2406,-703,6
4585,2405,-712,14
4585,2418,-715,6
4585,2455,-642,2
4624,2466,-626,12
4586,2506,-627,8
4586,2500,-629,2
4586,2511,-632,4
4586,2514,-657,0
4586,2508,-661,2
4586,2519,-662,8
4586,2498,-653,0
4586,2502,-650,2
4586,2493,-650,0
4586,2528,-633,8
4586,2525,-637,10
4586,2532,-634,2
4586,2538,-662,0
4586,2530,-667,8
4586,2539,-675,0
4586,2545,-669,8
4586,2544,-634,14
4586,2539,-640,4
4586,2544,-645,12
4586,2551,-645,2
4586,2559,-627,10
4586,2565,-633,6
4586,2559,-634,4
4586,2553,-632,10
4586,2553,-619,2
4586,2549,-611,10
4586,2539,-612,4
4586,2543,-617,12
4586,2548,-614,6
4586,2548,-679,12
4586,2536,-683,4
4586,2543,-685,12
4586,2556,-700,0
4586,2548,-699,4
4586,2547,-707,12
4586,2539,-704,4
4586,2534,-710,6
4586,2525,-690,8
4586,2517,-688,2
4586,2520,-694,10
4586,2522,-684,2
4586,2529,-699,6
4586,2525,-698,10
4586,2556,-675,8
4586,2555,-686,6
4587,2617,-641,8
4587,2612,-643,12
4587,2621,-646,6
4587,2610,-676,8
4587,2616,-675,14
4587,2603,-681,0
4587,2623,-680,4
4587,2612,-686,0
4587,2628,-711,8
4587,2619,-717,14
4587,2630,-722,10
4587,2640,-723,2
4587,2631,-732,10
4587,2657,-717,2
4587,2664,-711,10
4587,2669,-720,0
4587,2675,-710,8
4587,2698,-702,0
4587,2702,-709,8
4587,2711,-704,0
4587,2707,-717,8
4587,2725,-682,0
4587,2732,-693,8
4587,2739,-692,0
4587,2740,-705,8
4587,2753,-702,0
4587,2758,-712,12
4587,2794,-669,4
4587,2789,-677,12
4587,2774,-677,4
4587,2776,-667,12
4587,2641,-631,8
4587,2638,-635,0
4587,2642,-638,8
4587,2666,-607,0
4587,2668,-602,8
4587,2674,-607,4
4587,2688,-632,12
4587,2689,-638,14
4587,2682,-633,10
4587,2674,-659,14
4587,2672,-666,0
4587,2679,-666,14
4587,2640,-688,2
4587,2647,-689,2
4587,2641,-681,2
4587,2648,-682,12
4587,2642,-674,14
4587,2659,-663,12
4587,2656,-670,4
4587,2663,-673,12
4587,2686,-650,4
4587,2679,-653,12
4587,2688,-657,4
4587,2688,-657,12
4587,2699,-657,4
4587,2664,-683,12
4587,2647,-585,6
4587,2651,-589,0
4587,2645,-591,8
4587,2629,-596,0
4587,2636,-593,8
4587,2632,-592,8
4587,2644,-603,4
4587,2636,-606,10
4587,2632,-612,2
4588,2629,-581,8
4625,2601,-542,4
4589,2720,-591,8
4589,2727,-601,6
4589,2691,-583,8
4589,2692,-592,6
4589,2696,-586,6
4589,2707,-586,8
4589,2718,-597,12
4589,2759,-557,10
4589,2764,-555,12
4589,2753,-553,4
4589,2765,-566,12
4589,2766,-575,12
4589,2761,-571,8
4590,2723,-500,8
4590,2722,-508,0
4590,2713,-505,8
4590,2701,-508,0
4590,2695,-509,8
4590,2697,-518,0
4590,2720,-519,8
4590,2714,-526,0
4590,2708,-519,8
4590,2714,-496,0
4590,2705,-499,8
4590,2701,-528,0
4590,2724,-535,8
4590,2712,-540,2
4590,2724,-540,10
4590,2717,-543,2
4590,2730,-541,10
4590,2713,-548,2
4590,2734,-558,6
4590,2722,-564,8
4590,2727,-556,8
4590,2743,-575,4
4590,2736,-576,8
4590,2741,-580,8
4590,2731,-566,6
4590,2751,-593,12
4590,2755,-598,4
4590,2747,-604,12
4589,2764,-637,8
4589,2759,-643,0
4589,2767,-647,8
4589,2775,-653,0
4589,2778,-633,8
4589,2757,-660,0
4589,2779,-643,8
4589,2767,-657,0
4589,2753,-635,8
4589,2750,-651,0
4589,2726,-646,4
4589,2733,-646,0
4589,2729,-650,0
4589,2730,-639,0
4590,2763,-599,6
4590,2739,-605,10
4593,2876,-602,10
4593,2885,-586,2
4593,2888,-601,6
4593,2862,-651,14
4593,2877,-641,10
4593,2886,-660,0
4593,2944,-628,14
4593,2938,-637,0
4593,2929,-636,10
4593,2897,-568,2
4593,2919,-570,10
4593,2913,-584,2
4593,2851,-524,10
4593,2859,-508,2
4593,2863,-520,10
4593,2875,-518,2
4593,2872,-533,10
4593,2885,-533,2
4593,2854,-645,10
4593,2849,-658,2
4593,2875,-660,10
4593,2848,-505,0
4593,2845,-536,8
4593,2859,-528,0
4593,2874,-526,8
4593,2853,-501,0
4593,2841,-526,6
4593,2888,-576,14
4593,2877,-592,6
4593,2911,-577,14
4593,2900,-597,6
4593,2893,-593,14
4593,2915,-595,6
4593,2865,-667,14
4593,2881,-650,6
4593,2879,-668,14
4593,2848,-671,6
4593,2858,-675,14
4593,2849,-696,6
4593,2864,-696,14
4593,2863,-703,6
4593,2852,-706,14
4593,2889,-701,14
4593,2882,-695,6
4593,2892,-691,14
4593,2874,-687,6
4593,2884,-684,6
4593,2863,-686,2
4592,2966,-690,14
4592,2977,-679,6
4592,2976,-690,8
4592,2956,-703,0
4592,2947,-705,8
4592,2950,-698,0
4592,2949,-720,8
4592,2944,-680,14
4592,2919,-678,8
4592,2939,-689,0
4592,2913,-687,8
4592,2908,-661,0
4592,2975,-662,10
4592,2982,-659,6
4592,2985,-666,4
4592,2967,-678,14
4592,3006,-670,8
4592,2999,-672,12
4592,3005,-678,6
4592,2993,-696,14
4592,3000,-696,4
4592,2995,-702,12
4592,2976,-708,0
4592,2982,-710,10
4592,2976,-719,2
4592,2969,-714,10
4592,2998,-721,2
4592,2991,-721,6
4592,2992,-730,14
4592,3002,-730,6
4592,3019,-709,14
4592,3015,-715,8
4592,3014,-705,0
4592,3025,-682,12
4592,3022,-676,14
4592,3020,-689,10
4592,3000,-647,2
4592,3014,-637,6
4592,3021,-629,14
4592,3003,-629,2
4592,3014,-657,10
4592,2996,-655,4
4626,2753,-374,10
4627,2742,-383,4
4628,2729,-349,8
4594,2868,-455,8
4594,2865,-447,0
4594,2849,-446,8
4594,2856,-439,0
4594,2848,-457,8
4594,2860,-462,0
4594,2894,-449,8
4594,2891,-456,0
4594,2897,-461,6
4594,2902,-455,12
4594,2884,-473,4
4594,2873,-473,12
4594,2879,-479,2
4594,2883,-466,14
4594,2869,-477,6
4594,2913,-484,14
4594,2907,-487,6
4594,2908,-477,14
4594,2927,-467,8
4594,2933,-472,14
4594,2924,-476,6
4594,2922,-487,14
4594,2920,-451,6
4594,2914,-454,14
4594,2919,-460,6
4594,2866,-423,14
4594,2872,-427,6
4594,2895,-429,14
4594,2908,-437,6
4594,2903,-430,14
4594,2878,-436,6
4594,2912,-422,0
4597,2999,-530,8
4597,2967,-525,2
4597,2954,-514,10
4597,2958,-524,2
4597,2952,-536,10
4597,2960,-538,2
4597,2957,-542,8
4597,2973,-543,6
4597,2971,-548,2
4597,2962,-562,10
4597,2971,-561,0
4597,2969,-567,8
4597,2965,-576,0
4597,2978,-581,8
4597,2984,-587,0
4597,2989,-581,6
4597,2987,-561,14
4597,2994,-554,6
4597,2995,-563,14
4597,3007,-573,8
4597,3016,-571,14
4597,3008,-529,6
4597,3014,-535,8
4597,3007,-540,6
4597,3015,-558,14
4597,3009,-558,6
4597,3006,-492,2
4597,3009,-497,10
4597,3015,-494,2
4597,3016,-503,10
4597,3021,-498,2
4597,2975,-506,10
4597,2982,-507,14
4597,2976,-515,6
4597,2992,-519,14
4597,2999,-514,6
4597,2992,-529,14
4596,2980,-558,8
4597,2956,-548,8
4597,2965,-551,0
4597,2993,-544,8
4597,2997,-570,0
4597,2977,-573,8
4595,3006,-396,8
4595,2999,-387,0
4595,3012,-391,8
4595,2996,-396,0
4595,2983,-426,8
4595,2984,-418,0
4595,2992,-423,8
4595,2987,-434,0
4595,2972,-419,12
4595,2971,-426,4
4595,2976,-431,14
4595,3006,-336,6
4595,3013,-339,14
4595,3020,-325,6
4595,3009,-320,14
4595,3001,-327,6
4595,3015,-349,14
4595,2947,-391,6
4595,2946,-398,14
4595,2939,-396,6
4595,2937,-388,14
4595,2944,-385,6
4595,2954,-353,14
4595,2960,-360,6
4595,2954,-365,14
4595,2943,-360,6
4595,2945,-352,14
4595,2966,-350,6
4595,2932,-313,14
4595,2937,-315,6
4595,2928,-330,14
4595,2919,-318,6
4595,2936,-327,14
4595,2914,-332,6
4595,2921,-327,14
4595,2875,-352,6
4595,2881,-349,14
4595,2880,-358,6
4595,2870,-359,14
4595,2867,-355,6
4595,2867,-343,14
4595,2884,-392,6
4595,2891,-397,14
4595,2891,-403,6
4595,2891,-410,14
4595,2884,-410,6
4595,2877,-404,14
4595,2874,-395,6
4594,2943,-445,8
4594,2943,-437,0
4594,2952,-437,8
4594,2943,-426,0
4594,2923,-427,8
4594,2933,-415,0
4633,2943,-393,8
4633,2953,-358,8
4633,2927,-320,0
4633,3011,-323,8
4633,3005,-391,0
4633,2883,-398,8
4633,2870,-351,0
4633,2981,-425,8
4595,2997,-336,8
4595,2963,-366,0
4595,2952,-394,8
4595,2931,-392,0
4595,2940,-404,8
4595,3003,-403,0
4595,2989,-388,8
4595,3014,-381,0
4595,3004,-378,8
4598,2741,-234,8
4598,2741,-242,2
4598,2734,-240,10
4598,2766,-224,8
4598,2766,-240,14
4598,2758,-223,8
4598,2759,-239,0
4598,2762,-232,10
4598,2741,-219,10
4598,2732,-217,8
4598,2733,-227,0
4598,2721,-217,8
4598,2701,-214,12
4598,2695,-211,8
4598,2672,-216,2
4598,2675,-211,8
4598,2695,-218,10
4598,2675,-220,0
4601,2768,-148,8
4598,2699,-150,8
4598,2691,-145,0
4598,2693,-153,8
4598,2637,-124,0
4598,2631,-128,8
4598,2638,-132,0
4598,2657,-124,8
4598,2652,-119,0
4598,2650,-126,8
4598,2624,-162,0
4598,2618,-152,8
4598,2626,-153,0
4598,2622,-143,8
4598,2632,-160,0
4598,2650,-172,8
4598,2656,-164,0
4598,2658,-172,8
4598,2665,-169,0
4598,2665,-177,8
4598,2728,-135,0
4598,2730,-127,8
4598,2735,-132,0
4598,2740,-135,8
4598,2759,-137,8
4598,2754,-141,0
4598,2760,-142,8
4598,2754,-163,0
4598,2761,-163,8
4598,2757,-169,0
4599,2686,-74,8
4599,2688,-61,0
4599,2700,-63,8
4599,2695,-69,0
4599,2696,-36,8
4599,2700,-40,0
4599,2686,-43,8
4599,2718,-45,0
4599,2723,-52,8
4599,2712,-34,0
4599,2709,-48,8
4599,2712,-54,0
4599,2697,-49,8
4599,2653,-51,0
4599,2645,-55,8
4599,2651,-63,0
4599,2655,-63,8
4599,2663,-58,0
4599,2715,-96,8
4599,2718,-99,0
4599,2719,-89,8
4599,2724,-84,8
4599,2677,-96,8
4599,2672,-91,0
4599,2666,-93,8
4599,2771,-36,8
4599,2768,-32,0
4599,2776,-37,8
4599,2782,-38,0
4599,2764,-41,8
4599,2773,-45,0
4599,2768,-67,8
4599,2763,-70,0
4599,2767,-74,8
4599,2773,-77,0
4599,2735,-81,8
4599,2737,-76,0
4599,2741,-80,8
4599,2746,-71,0
4599,2769,-104,8
4599,2761,-106,0
4599,2758,-108,8
4599,2753,-112,0
4599,2770,-110,8
4600,2609,-266,8
4600,2606,-276,0
4600,2619,-266,8
4600,2578,-287,0
4600,2576,-291,8
4600,2585,-296,0
4600,2588,-268,8
4600,2589,-278,0
4600,2711,-279,8
4600,2712,-271,0
4600,2706,-274,8
4600,2711,-259,0
4600,2701,-257,8
4600,2690,-262,0
4600,2685,-267,8
4600,2687,-272,0
4600,2693,-277,8
4600,2673,-256,0
4600,2668,-257,8
4600,2664,-267,0
4600,2668,-273,8
4600,2674,-268,0
4600,2660,-234,8
4600,2663,-237,0
4600,2658,-243,8
4600,2670,-236,0
4600,2657,-250,8
4600,2570,-294,8
4600,2577,-302,0
4600,2613,-276,8
4600,2609,-258,0
4600,2582,-276,8
4602,2548,-292,8
4602,2539,-294,0
4602,2544,-305,8
4602,2545,-318,0
4602,2538,-314,8
4602,2532,-303,0
4602,2529,-294,8
4602,2525,-308,0
4602,2528,-316,8
4602,2534,-325,0
4602,2549,-344,8
4602,2558,-349,0
4602,2548,-355,8
4602,2558,-360,0
4602,2552,-363,8
4602,2562,-367,0
4602,2555,-372,8
4602,2564,-375,0
4602,2560,-384,8
4602,2544,-378,0
4602,2552,-381,8
4602,2542,-366,0
4602,2538,-359,8
4602,2533,-366,0
4602,2534,-373,8
4602,2550,-391,8
4602,2541,-389,0
4602,2535,-387,8
4602,2541,-398,0
4602,2549,-402,8
4602,2580,-337,8
4602,2591,-338,0
4602,2584,-348,8
4602,2586,-358,0
4602,2581,-363,8
4602,2591,-364,0
4600,2589,-288,8
4600,2610,-286,0
4600,2675,-281,8
4606,2627,-308,8
4606,2622,-315,0
4606,2628,-317,8
4606,2640,-312,0
4606,2637,-318,8
4606,2644,-322,0
4606,2643,-299,8
4606,2614,-329,0
4606,2609,-337,8
4606,2616,-336,0
4606,2631,-337,8
4606,2628,-338,0
4606,2629,-330,8
4606,2642,-336,0
4606,2637,-343,8
4606,2607,-346,8
4606,2628,-364,0
4606,2634,-367,8
4606,2625,-370,0
4606,2638,-372,8
4606,2627,-379,0
4607,2645,-401,8
4607,2643,-410,0
4607,2639,-407,8
4607,2623,-416,0
4607,2615,-415,8
4607,2619,-419,0
4607,2627,-424,8
4607,2660,-415,0
4607,2666,-420,8
4607,2658,-423,0
4607,2649,-424,8
4607,2654,-431,0
4607,2660,-439,8
4607,2664,-431,0
4607,2675,-421,8
4607,2672,-429,0
4607,2669,-438,8
4607,2681,-428,0
4607,2676,-436,8
4607,2652,-409,0
4607,2650,-417,8
4607,2632,-414,0
4607,2634,-422,8
4607,2641,-418,0
4607,2641,-428,8
4608,2709,-458,8
4608,2711,-450,0
4608,2707,-445,8
4608,2702,-444,0
4608,2700,-450,14
4608,2703,-459,14
4608,2704,-468,8
4608,2710,-472,0
4608,2707,-475,8
4608,2695,-474,0
4608,2700,-479,8
4608,2702,-487,0
4608,2709,-486,8
4608,2695,-489,0
4608,2692,-482,8
4608,2683,-477,0
4608,2690,-465,8
4608,2683,-470,0
4608,2674,-478,8
4608,2678,-480,0
4608,2689,-496,0
4608,2666,-475,8
4608,2671,-470,0
