typeid,posx,posy,dir
4318,-1016,-1695,8
4318,-1016,-1732,14
4318,-997,-1729,14
4312,-1222,-1439,0
4312,-1214,-1450,2
4312,-1228,-1451,14
4312,-1234,-1431,12
4304,-902,-1460,2
4305,-1142,-1599,12
4306,-930,-1742,8
4306,-989,-1760,14
4306,-955,-1743,12
4306,-945,-1730,14
4306,-940,-1752,14
4306,-932,-1726,0
4306,-914,-1732,14
4306,-950,-1710,14
4306,-927,-1679,10
4306,-900,-1668,12
4306,-883,-1664,10
4306,-894,-1686,6
4306,-906,-1681,2
4306,-939,-1663,10
4306,-916,-1665,10
4306,-964,-1680,6
4306,-974,-1754,2
4318,-1001,-1741,12
4307,-860,-1540,8
4307,-898,-1563,4
4307,-841,-1587,12
4307,-823,-1567,0
4307,-824,-1541,14
4307,-836,-1554,8
4307,-877,-1575,6
4307,-880,-1588,2
4307,-851,-1597,12
4307,-913,-1578,6
4307,-906,-1592,4
4307,-878,-1530,8
4307,-857,-1564,12
4307,-825,-1523,8
4307,-926,-1564,4
4327,-912,-1418,8
4314,-889,-1817,2
4314,-849,-1815,12
4314,-837,-1798,0
4314,-845,-1800,0
4314,-872,-1801,2
4314,-954,-1821,8
4314,-991,-1828,2
4314,-999,-1836,2
4314,-989,-1860,2
4314,-972,-1860,6
4314,-974,-1877,0
4314,-949,-1846,12
4314,-942,-1828,4
4314,-942,-1863,14
4301,-1014,-1964,8
4301,-1007,-1970,8
4301,-969,-1941,8
4301,-981,-1951,8
4301,-969,-1953,8
4301,-1029,-1958,8
4301,-868,-1976,14
4301,-858,-1983,0
4301,-869,-1957,8
4301,-839,-1948,14
4301,-833,-1964,14
4301,-953,-1946,8
4301,-956,-1977,14
4301,-949,-1981,0
4301,-983,-1992,14
4301,-1037,-1966,4
4301,-1002,-1995,2
4301,-967,-1983,14
4315,-1078,-1990,0
4315,-1060,-1972,6
4315,-1067,-1976,4
4315,-1098,-1982,0
4315,-1088,-1969,4
4315,-1104,-1975,4
4315,-1063,-1992,0
4315,-1080,-1905,10
4315,-1067,-1871,8
4315,-1086,-1827,6
4315,-1107,-1821,4
4315,-1104,-1843,2
4315,-1103,-1827,10
4315,-1096,-1809,8
4315,-1097,-1814,8
4315,-1118,-1817,4
4315,-1115,-1839,0
4315,-1093,-1894,10
4331,-1029,-1979,0
4315,-1067,-1882,12
4315,-1064,-1893,0
4315,-1059,-1882,12
4315,-1079,-1833,10
4315,-1098,-1847,2
4315,-1094,-1853,14
4315,-1110,-1903,4
4316,-1176,-1791,4
4316,-1166,-1809,0
4316,-1164,-1795,6
4316,-1185,-1814,4
4316,-1187,-1803,6
4316,-1209,-1815,8
4316,-1203,-1823,8
4316,-1227,-1823,6
4316,-1212,-1837,12
4316,-1230,-1845,2
4316,-1209,-1848,12
4316,-1223,-1806,4
4316,-1230,-1857,4
4316,-1226,-1835,2
4302,-1231,-1955,2
4302,-1218,-1948,14
4302,-1226,-1964,0
4302,-1210,-1972,14
4302,-1205,-1974,4
4302,-1211,-1976,14
4302,-1207,-1979,6
4302,-1223,-1902,8
4302,-1232,-1931,4
4302,-1228,-1924,10
4302,-1239,-1919,2
4302,-1234,-1912,8
4302,-1228,-1914,6
4302,-1230,-1904,6
4302,-1208,-1923,0
4302,-1207,-1914,12
4302,-1199,-1906,14
4316,-1204,-1872,8
4332,-1229,-1879,4
4316,-1191,-1786,8
4316,-1205,-1789,4
4316,-1206,-1805,10
4317,-1090,-1732,14
4317,-1098,-1731,0
4317,-1096,-1739,0
4311,-1115,-1454,2
4311,-1109,-1452,0
4311,-1117,-1434,8
4311,-1061,-1408,14
4311,-1066,-1399,10
4312,-1198,-1413,0
4312,-1203,-1416,14
4312,-1221,-1458,2
4312,-1139,-1452,14
4312,-1131,-1449,2
4312,-1139,-1437,8
4304,-857,-1421,8
4304,-868,-1463,2
4304,-912,-1421,8
4304,-894,-1428,8
4305,-1180,-1604,14
4305,-1156,-1622,2
4305,-1169,-1561,2
4305,-1032,-1578,0
4305,-1046,-1560,4
4305,-1047,-1572,8
4305,-1024,-1589,2
4305,-999,-1554,14
4305,-1003,-1566,12
4305,-1155,-1523,8
4305,-1140,-1540,2
4305,-1098,-1537,14
4313,-1241,-1565,8
4313,-1222,-1566,12
4313,-1217,-1539,8
4313,-1243,-1552,8
4313,-1232,-1618,12
4313,-1214,-1641,12
4313,-1218,-1613,8
4313,-1228,-1704,8
4313,-1228,-1645,0
4314,-973,-1830,14
4314,-969,-1843,6
4314,-962,-1837,4
4314,-988,-1874,6
4314,-927,-1859,2
4314,-886,-1803,4
4314,-881,-1837,0
4333,-1218,-1736,0
4318,-981,-1727,8
4317,-1071,-1733,8
4317,-1056,-1732,8
4317,-1067,-1741,12
4317,-1044,-1730,8
4306,-894,-1725,14
4306,-885,-1731,4
4306,-898,-1697,10
4302,-1215,-1929,8
4313,-1235,-1556,8
4313,-1221,-1557,2
4313,-1213,-1553,2
4313,-1230,-1545,8
4313,-1235,-1573,6
4313,-1208,-1618,8
4313,-1227,-1637,6
4313,-1230,-1628,4
4313,-1208,-1630,2
4313,-1213,-1633,12
4313,-1226,-1677,6
4313,-1214,-1672,12
4313,-1214,-1684,8
4313,-1211,-1700,14
4313,-1224,-1700,6
4313,-1224,-1691,2
4313,-1229,-1689,4
4313,-1208,-1709,8
4328,-1027,-1543,4
4305,-1009,-1582,0
4329,-1217,-1728,0
4304,-863,-1447,8
4318,-1006,-1729,8
4318,-993,-1736,8
4318,-1001,-1698,8
4318,-1026,-1687,8
4318,-1022,-1703,8
4318,-1014,-1741,8
4330,-843,-1694,10
4307,-865,-1597,14
4307,-854,-1573,8
4307,-810,-1552,10
4307,-893,-1584,6
4335,-1206,-1997,0
289,-1214,-1739,0
4383,-1228,-1730,2
4333,-1029,-1544,6
287,-1027,-1541,8
333,-1029,-1541,6
333,-1211,-1738,14
287,-838,-1699,12
4333,-839,-1696,12
333,-839,-1701,12
4333,-1025,-1983,0
333,-1032,-1979,2
4314,-981,-1868,8
4314,-979,-1812,0
4314,-972,-1812,8
4314,-999,-1826,0
4314,-979,-1843,8
4314,-936,-1857,0
4314,-940,-1819,8
4314,-842,-1808,0
4314,-879,-1809,8
4314,-872,-1830,0
4314,-863,-1836,8
4301,-882,-1968,8
4301,-866,-1985,0
4301,-990,-1992,8
4301,-964,-1975,0
4304,-889,-1423,6
4304,-877,-1431,14
2022,-1015,-1993,8
2024,-1033,-1446,8
2024,-1114,-1440,0
2024,-1196,-1429,8
2025,-1244,-1456,8
2025,-1195,-1460,0
2025,-1049,-1464,8
2015,-1030,-1466,8
2015,-1118,-1452,0
2015,-1156,-1451,8
2014,-1249,-1449,8
2014,-1227,-1444,0
2014,-1234,-1423,8
2013,-1098,-1450,8
2013,-1082,-1433,0
2013,-1052,-1446,8
2025,-870,-1411,8
2024,-901,-1452,8
2014,-859,-1462,8
2014,-912,-1431,8
2013,-868,-1422,8
2025,-915,-1560,8
2024,-837,-1576,8
2015,-842,-1544,8
2014,-886,-1580,8
2013,-890,-1547,8
2025,-1033,-1551,8
2025,-1143,-1550,0
2025,-1216,-1635,8
2024,-1164,-1618,8
2024,-1225,-1561,0
2024,-1076,-1543,8
2015,-1084,-1506,8
2015,-1169,-1596,0
2015,-1026,-1580,8
2014,-1020,-1543,8
2014,-1090,-1511,0
2014,-1172,-1541,8
2013,-1234,-1631,8
2013,-1235,-1548,0
2013,-1143,-1611,8
2025,-1104,-1729,8
2024,-976,-1691,8
2015,-1033,-1735,8
2014,-1051,-1687,8
2013,-1115,-1699,8
2025,-919,-1742,8
2024,-948,-1677,8
2015,-881,-1691,8
2014,-837,-1686,8
2013,-907,-1721,8
2025,-1004,-1824,8
2025,-952,-1870,0
2024,-955,-1813,8
2024,-991,-1867,0
2015,-962,-1844,8
2015,-931,-1829,0
2014,-982,-1857,8
2014,-994,-1834,0
2014,-936,-1865,8
2013,-949,-1822,8
2013,-990,-1817,0
2013,-885,-1811,8
2013,-919,-1857,0
4648,-1221,-1735,0
4650,-1036,-1979,0
2058,-1208,-1733,12
2079,-1229,-1885,4
4654,-1228,-1876,6
4650,-1211,-1999,6
4648,-1028,-1983,0
